, Sensor Metadata,% Battery Percent,in Water Level,kPa Reference Pressure,mS/cm EC,mV Battery Voltage,°F Logger Temperature,°F Water Temperature,°F Water Temperature,°F Logger Temperature
2020-05-12 12:25:00,0.0,93,4.88188,100.0,5.53350109216,7349,71.726,65.3,,
2020-05-12 12:30:00,0.0,93,4.88188,100.0,5.50807696405,7349,71.924,65.3,,
2020-05-12 12:35:00,0.0,93,4.88188,100.0,5.53350109216,7349,72.086,65.3,,
2020-05-12 12:40:00,0.0,93,4.88188,99.99,5.53350109216,7346,72.23,65.3,,
2020-05-12 12:45:00,0.0,93,4.88188,99.99,5.50807696405,7349,72.356,65.3,,
2020-05-12 12:50:00,0.0,93,4.84251,99.99,5.52077439281,7348,72.518,65.3,,
2020-05-12 12:55:00,0.0,93,4.84251,99.99,5.5590425727,7349,72.68,65.3,,
2020-05-12 13:00:00,0.0,93,4.88188,99.99,5.52077439281,7348,72.842,65.3,,
2020-05-12 13:05:00,0.0,93,4.84251,99.98,5.52077439281,7349,72.968,65.3,,
2020-05-12 13:10:00,0.0,93,4.84251,99.97,5.53350109216,7348,73.112,65.3,,
2020-05-12 13:15:00,0.0,93,4.80314,99.97,5.53350109216,7347,73.22,65.3,,
2020-05-12 13:20:00,0.0,93,4.80314,99.97,5.52077439281,7349,73.346,65.3,,
2020-05-12 13:25:00,0.0,94,4.80314,99.97,5.52077439281,7350,73.454,65.3,,
2020-05-12 13:30:00,0.0,93,4.84251,99.96,5.52077439281,7348,73.544,65.3,,
2020-05-12 13:35:00,0.0,93,4.84251,99.96,5.52077439281,7347,73.67,65.3,,
2020-05-12 13:40:00,0.0,94,4.84251,99.97,5.52077439281,7351,73.796,65.3,,
2020-05-12 13:45:00,0.0,93,4.84251,99.97,5.53350109216,7349,73.922,65.3,,
2020-05-12 13:50:00,0.0,93,4.80314,99.96,5.52077439281,7347,74.012,65.3,,
2020-05-12 13:55:00,0.0,94,4.80314,99.95,5.52077439281,7350,74.102,65.3,,
2020-05-12 14:00:00,0.0,93,4.80314,99.95,5.52077439281,7345,74.21,65.3,,
2020-05-12 14:05:00,0.0,93,4.84251,99.95,5.52077439281,7349,74.336,65.336,,
2020-05-12 14:10:00,0.0,93,4.84251,99.95,5.50807696405,7349,74.444,65.48,,
2020-05-12 14:15:00,0.0,93,4.84251,99.94,5.48276964921,7349,74.552,65.48,,
2020-05-12 14:20:00,0.0,93,4.88188,99.95,5.48276964921,7349,74.66,65.48,,
2020-05-12 14:25:00,0.0,93,4.84251,99.94,5.49540873858,7348,74.75,65.48,,
2020-05-12 14:30:00,0.0,94,4.84251,99.94,5.48276964921,7351,74.84,65.48,,
2020-05-12 14:35:00,0.0,93,4.88188,99.94,5.49540873858,7349,74.948,65.48,,
2020-05-12 14:40:00,0.0,94,4.92125,99.93,5.48276964921,7351,75.038,65.48,,
2020-05-12 14:45:00,0.0,93,4.92125,99.94,5.48276964921,7349,75.128,65.48,,
2020-05-12 14:50:00,0.0,94,4.88188,99.93,5.49540873858,7350,75.164,65.48,,
2020-05-12 14:55:00,0.0,94,4.88188,99.93,5.48276964921,7350,75.2,65.48,,
2020-05-12 15:00:00,0.0,94,4.84251,99.93,5.48276964921,7351,75.254,65.48,,
2020-05-12 15:05:00,0.0,94,4.84251,99.92,5.50807696405,7350,75.344,65.48,,
2020-05-12 15:10:00,0.0,94,4.88188,99.91,5.48276964921,7352,75.416,65.48,,
2020-05-12 15:15:00,0.0,93,4.88188,99.91,5.48276964921,7349,75.488,65.48,,
2020-05-12 15:20:00,0.0,93,4.96062,99.91,5.48276964921,7349,75.56,65.48,,
2020-05-12 15:25:00,0.0,93,4.96062,99.9,5.48276964921,7347,75.632,65.48,,
2020-05-12 15:30:00,0.0,94,4.96062,99.9,5.48276964921,7352,75.686,65.516,,
2020-05-12 15:35:00,0.0,94,4.96062,99.9,5.47015962894,7350,75.65,65.66,,
2020-05-12 15:40:00,0.0,94,4.96062,99.9,5.45757861091,7350,75.596,65.66,,
2020-05-12 15:45:00,0.0,94,4.92125,99.9,5.44502652842,7351,75.56,65.66,,
2020-05-12 15:50:00,0.0,94,4.92125,99.89,5.48276964921,7351,75.56,65.66,,
2020-05-12 15:55:00,0.0,94,4.88188,99.9,5.47015962894,7351,75.578,65.66,,
2020-05-12 16:00:00,0.0,94,4.88188,99.9,5.48276964921,7352,75.596,65.66,,
2020-05-12 16:05:00,0.0,94,4.88188,99.9,5.47015962894,7353,75.65,65.66,,
2020-05-12 16:10:00,0.0,93,4.88188,99.89,5.49540873858,7349,75.686,65.768,,
2020-05-12 16:15:00,0.0,94,4.96062,99.89,5.61047976032,7352,75.686,66.056,,
2020-05-12 16:20:00,0.0,94,5.03936,99.89,5.67544605409,7352,75.668,66.416,,
2020-05-12 16:25:00,0.0,94,5.07873,99.89,5.75439937337,7352,75.65,66.956,,
2020-05-12 16:30:00,0.0,94,5.1181,99.89,5.72796030986,7351,75.578,67.496,,
2020-05-12 16:35:00,0.0,93,5.07873,99.89,5.64936974812,7349,75.452,67.748,,
2020-05-12 16:40:00,0.0,94,5.07873,99.89,5.67544605409,7352,75.29,67.928,,
2020-05-12 16:45:00,0.0,94,5.07873,99.89,5.70164272281,7351,75.164,68.144,,
2020-05-12 16:50:00,0.0,94,5.03936,99.89,5.58470194737,7352,75.038,68.108,,
2020-05-12 16:55:00,0.0,94,4.99999,99.89,5.59757601495,7352,74.93,68.108,,
2020-05-12 17:00:00,0.0,94,5.03936,99.88,5.58470194737,7353,74.858,68.18,,
2020-05-12 17:05:00,0.0,94,5.03936,99.88,5.5590425727,7353,74.804,68.18,,
2020-05-12 17:10:00,0.0,94,5.03936,99.88,5.5590425727,7353,74.75,68.252,,
2020-05-12 17:15:00,0.0,94,5.03936,99.88,5.54625712958,7353,74.714,68.396,,
2020-05-12 17:20:00,0.0,94,5.07873,99.87,5.49540873858,7353,74.678,68.504,,
2020-05-12 17:25:00,0.0,94,5.03936,99.87,5.43250331492,7354,74.606,68.252,,
2020-05-12 17:30:00,0.0,94,4.96062,99.87,5.40754322946,7353,74.426,68.0,,
2020-05-12 17:35:00,0.0,94,4.96062,99.87,5.42000890402,7352,74.246,67.82,,
2020-05-12 17:40:00,0.0,94,4.88188,99.88,5.34564359397,7353,74.03,67.568,,
2020-05-12 17:45:00,0.0,94,4.88188,99.88,5.30884444231,7351,73.778,67.388,,
2020-05-12 17:50:00,0.0,94,4.88188,99.88,5.28445251775,7353,73.472,67.244,,
2020-05-12 17:55:00,0.0,94,4.88188,99.88,5.28445251775,7353,73.166,66.92,,
2020-05-12 18:00:00,0.0,94,4.84251,99.88,5.29663443892,7354,72.896,66.812,,
2020-05-12 18:05:00,0.0,94,4.84251,99.87,5.2480746025,7353,72.608,66.74,,
2020-05-12 18:10:00,0.0,94,4.88188,99.88,5.22396188999,7353,72.302,66.56,,
2020-05-12 18:15:00,0.0,94,4.88188,99.88,5.19995996534,7353,72.014,66.56,,
2020-05-12 18:20:00,0.0,94,5.03936,99.88,5.22396188999,7354,71.744,66.38,,
2020-05-12 18:25:00,0.0,94,5.19684,99.89,5.23600436586,7350,71.528,66.38,,
2020-05-12 18:30:00,0.0,94,5.27558,99.89,5.10504999975,7353,71.33,66.236,,
2020-05-12 18:35:00,0.0,94,5.39369,99.89,5.10504999975,7352,71.114,66.2,,
2020-05-12 18:40:00,0.0,94,5.5118,99.89,4.9659232145,7352,70.88,66.056,,
2020-05-12 18:45:00,0.0,94,5.55117,99.9,4.95450190805,7353,70.664,65.984,,
2020-05-12 18:50:00,0.0,94,5.59054,99.89,4.95450190805,7353,70.448,65.84,,
2020-05-12 18:55:00,0.0,94,5.62991,99.89,4.8083934845,7353,70.268,65.84,,
2020-05-12 19:00:00,0.0,94,5.62991,99.89,4.72063041264,7351,70.124,65.732,,
2020-05-12 19:05:00,0.0,94,5.62991,99.9,4.8083934845,7352,70.016,65.66,,
2020-05-12 19:10:00,0.0,94,5.59054,99.9,5.06990708275,7356,69.89,65.66,,
2020-05-12 19:15:00,0.0,94,5.55117,99.9,6.3095734448,7353,69.764,65.84,,
2020-05-12 19:20:00,0.0,94,5.55117,99.89,6.95024317589,7352,69.638,65.84,,
2020-05-12 19:25:00,0.0,94,5.47243,99.89,7.39605275058,7352,69.53,65.84,,
2020-05-12 19:30:00,0.0,94,5.39369,99.89,7.69130440287,7353,69.458,65.84,,
2020-05-12 19:35:00,0.0,94,5.31495,99.89,7.8523563461,7355,69.386,65.84,,
2020-05-12 19:40:00,0.0,94,5.27558,99.89,7.96159350417,7353,69.296,65.876,,
2020-05-12 19:45:00,0.0,94,5.23621,99.89,8.03526122186,7356,69.206,66.02,,
2020-05-12 19:50:00,0.0,94,5.15747,99.89,8.07235030249,7355,69.116,66.02,,
2020-05-12 19:55:00,0.0,94,5.1181,99.89,8.07235030249,7354,69.008,66.02,,
2020-05-12 20:00:00,0.0,94,5.07873,99.89,8.09095899178,7353,68.954,66.02,,
2020-05-12 20:05:00,0.0,94,5.07873,99.89,8.09095899178,7355,68.9,66.02,,
2020-05-12 20:10:00,0.0,94,5.07873,99.9,8.09095899178,7355,68.864,65.984,,
2020-05-12 20:15:00,0.0,94,5.03936,99.9,8.10961057854,7354,68.828,65.84,,
2020-05-12 20:20:00,0.0,94,5.03936,99.9,8.12830516164,7353,68.774,65.84,,
2020-05-12 20:25:00,0.0,94,4.99999,99.9,8.16582371359,7354,68.72,65.84,,
2020-05-12 20:30:00,0.0,94,4.96062,99.91,8.16582371359,7356,68.648,65.84,,
2020-05-12 20:35:00,0.0,94,4.92125,99.91,8.14704284021,7356,68.576,65.84,,
2020-05-12 20:40:00,0.0,94,4.92125,99.92,8.16582371359,7353,68.504,65.84,,
2020-05-12 20:45:00,0.0,94,4.92125,99.92,8.14704284021,7355,68.432,65.84,,
2020-05-12 20:50:00,0.0,94,4.96062,99.93,8.14704284021,7354,68.36,65.84,,
2020-05-12 20:55:00,0.0,94,4.96062,99.94,8.14704284021,7354,68.252,65.84,,
2020-05-12 21:00:00,0.0,94,4.96062,99.94,8.14704284021,7355,68.126,65.84,,
2020-05-12 21:05:00,0.0,94,4.92125,99.94,8.18464788135,7356,68.0,65.84,,
2020-05-12 21:10:00,0.0,94,4.99999,99.94,8.16582371359,7354,67.91,65.84,,
2020-05-12 21:15:00,0.0,94,4.99999,99.94,8.18464788135,7354,67.802,65.84,,
2020-05-12 21:20:00,0.0,94,4.99999,99.94,8.18464788135,7353,67.73,65.84,,
2020-05-12 21:25:00,0.0,94,4.99999,99.94,8.14704284021,7357,67.64,65.84,,
2020-05-12 21:30:00,0.0,94,4.96062,99.95,8.16582371359,7356,67.568,65.84,,
2020-05-12 21:35:00,0.0,94,4.96062,99.95,8.16582371359,7356,67.496,65.84,,
2020-05-12 21:40:00,0.0,94,4.92125,99.96,8.16582371359,7356,67.424,65.84,,
2020-05-12 21:45:00,0.0,94,4.92125,99.96,8.16582371359,7356,67.37,65.84,,
2020-05-12 21:50:00,0.0,94,4.92125,99.96,8.16582371359,7356,67.28,65.84,,
2020-05-12 21:55:00,0.0,94,4.92125,99.96,8.14704284021,7355,67.19,65.84,,
2020-05-12 22:00:00,0.0,94,4.92125,99.97,8.16582371359,7354,67.1,65.84,,
2020-05-12 22:05:00,0.0,94,4.92125,99.97,8.14704284021,7354,67.046,65.84,,
2020-05-12 22:10:00,0.0,94,4.88188,99.98,8.12830516164,7355,67.01,65.84,,
2020-05-12 22:15:00,0.0,94,4.88188,99.98,8.14704284021,7354,66.974,65.84,,
2020-05-12 22:20:00,0.0,94,4.92125,99.98,8.14704284021,7356,66.956,65.84,,
2020-05-12 22:25:00,0.0,94,4.88188,99.99,8.14704284021,7355,66.92,65.84,,
2020-05-12 22:30:00,0.0,94,4.88188,99.99,8.12830516164,7358,66.902,65.84,,
2020-05-12 22:35:00,0.0,94,4.88188,99.99,8.12830516164,7354,66.848,65.84,,
2020-05-12 22:40:00,0.0,94,4.88188,99.99,8.12830516164,7355,66.776,65.84,,
2020-05-12 22:45:00,0.0,94,4.88188,99.98,8.12830516164,7356,66.722,65.84,,
2020-05-12 22:50:00,0.0,94,4.88188,99.98,8.12830516164,7354,66.668,65.84,,
2020-05-12 22:55:00,0.0,94,4.88188,99.97,8.10961057854,7356,66.596,65.84,,
2020-05-12 23:00:00,0.0,94,4.84251,99.98,8.12830516164,7355,66.542,65.84,,
2020-05-12 23:05:00,0.0,94,4.84251,99.98,8.10961057854,7356,66.488,65.84,,
2020-05-12 23:10:00,0.0,94,4.88188,99.98,8.12830516164,7355,66.434,65.84,,
2020-05-12 23:15:00,0.0,94,4.88188,99.97,8.14704284021,7357,66.38,65.804,,
2020-05-12 23:20:00,0.0,94,4.88188,99.97,8.12830516164,7354,66.362,65.66,,
2020-05-12 23:25:00,0.0,94,4.88188,99.96,8.12830516164,7354,66.344,65.66,,
2020-05-12 23:30:00,0.0,94,4.88188,99.96,8.12830516164,7355,66.326,65.66,,
2020-05-12 23:35:00,0.0,94,4.88188,99.96,8.12830516164,7356,66.308,65.66,,
2020-05-12 23:40:00,0.0,94,4.84251,99.96,8.09095899178,7354,66.29,65.66,,
2020-05-12 23:45:00,0.0,94,4.84251,99.95,8.12830516164,7358,66.254,65.66,,
2020-05-12 23:50:00,0.0,94,4.88188,99.95,8.09095899178,7355,66.254,65.66,,
2020-05-12 23:55:00,0.0,94,4.88188,99.95,8.10961057854,7354,66.254,65.66,,
2020-05-13 00:00:00,0.0,94,4.84251,99.95,8.10961057854,7360,66.236,65.66,,
2020-05-13 00:05:00,0.0,91,4.84251,99.94,8.09095899178,7296,66.578,65.66,,
2020-05-13 00:10:00,0.0,91,4.84251,99.94,8.09095899178,7294,66.974,65.66,,
2020-05-13 00:15:00,0.0,91,4.84251,99.94,8.09095899178,7280,67.244,65.66,,
2020-05-13 00:20:00,0.0,92,4.84251,99.95,8.10961057854,7308,67.064,65.66,,
2020-05-13 00:25:00,0.0,92,4.84251,99.95,8.09095899178,7317,66.794,65.66,,
2020-05-13 00:30:00,0.0,92,4.84251,99.95,8.10961057854,7315,66.632,65.66,,
2020-05-13 00:35:00,0.0,92,4.88188,99.95,8.10961057854,7320,66.524,65.66,,
2020-05-13 00:40:00,0.0,92,4.84251,99.95,8.10961057854,7319,66.434,65.66,,
2020-05-13 00:45:00,0.0,92,4.80314,99.95,8.09095899178,7321,66.38,65.66,,
2020-05-13 00:50:00,0.0,92,4.80314,99.95,8.10961057854,7322,66.344,65.66,,
2020-05-13 00:55:00,0.0,92,4.84251,99.95,8.09095899178,7324,66.308,65.66,,
2020-05-13 01:00:00,0.0,92,4.84251,99.95,8.10961057854,7324,66.29,65.66,,
2020-05-13 01:05:00,0.0,92,4.84251,99.94,8.09095899178,7324,66.254,65.66,,
2020-05-13 01:10:00,0.0,93,4.84251,99.94,8.09095899178,7327,66.218,65.66,,
2020-05-13 01:15:00,0.0,93,4.84251,99.94,8.10961057854,7325,66.182,65.66,,
2020-05-13 01:20:00,0.0,93,4.84251,99.94,8.09095899178,7327,66.164,65.66,,
2020-05-13 01:25:00,0.0,93,4.84251,99.94,8.09095899178,7328,66.146,65.66,,
2020-05-13 01:30:00,0.0,93,4.84251,99.94,8.10961057854,7327,66.128,65.66,,
2020-05-13 01:35:00,0.0,93,4.84251,99.95,8.10961057854,7327,66.128,65.66,,
2020-05-13 01:40:00,0.0,93,4.84251,99.95,8.10961057854,7328,66.11,65.66,,
2020-05-13 01:45:00,0.0,93,4.84251,99.94,8.12830516164,7330,66.074,65.516,,
2020-05-13 01:50:00,0.0,93,4.88188,99.94,8.10961057854,7330,66.056,65.48,,
2020-05-13 01:55:00,0.0,93,4.84251,99.93,8.10961057854,7330,66.02,65.48,,
2020-05-13 02:00:00,0.0,93,4.84251,99.92,8.12830516164,7330,65.984,65.48,,
2020-05-13 02:05:00,0.0,93,4.84251,99.91,8.10961057854,7328,65.948,65.48,,
2020-05-13 02:10:00,0.0,93,4.84251,99.92,8.09095899178,7330,65.948,65.48,,
2020-05-13 02:15:00,0.0,93,4.84251,99.93,8.09095899178,7330,65.93,65.48,,
2020-05-13 02:20:00,0.0,93,4.88188,99.93,8.09095899178,7334,65.84,65.48,,
2020-05-13 02:25:00,0.0,93,4.84251,99.92,8.09095899178,7333,65.678,65.48,,
2020-05-13 02:30:00,0.0,93,4.84251,99.92,8.09095899178,7331,65.516,65.48,,
2020-05-13 02:35:00,0.0,93,4.84251,99.91,8.09095899178,7332,65.336,65.48,,
2020-05-13 02:40:00,0.0,93,4.84251,99.91,8.09095899178,7330,65.138,65.48,,
2020-05-13 02:45:00,0.0,93,4.84251,99.91,8.07235030249,7330,64.94,65.48,,
2020-05-13 02:50:00,0.0,93,4.84251,99.92,8.09095899178,7331,64.796,65.48,,
2020-05-13 02:55:00,0.0,93,4.84251,99.92,8.07235030249,7334,64.688,65.48,,
2020-05-13 03:00:00,0.0,93,4.84251,99.91,8.05378441199,7334,64.634,65.48,,
2020-05-13 03:05:00,0.0,93,4.84251,99.91,8.05378441199,7331,64.598,65.48,,
2020-05-13 03:10:00,0.0,93,4.92125,99.92,8.07235030249,7335,64.544,65.48,,
2020-05-13 03:15:00,0.0,93,4.92125,99.92,8.07235030249,7332,64.49,65.48,,
2020-05-13 03:20:00,0.0,93,4.99999,99.92,8.05378441199,7332,64.454,65.48,,
2020-05-13 03:25:00,0.0,93,5.03936,99.92,8.03526122186,7334,64.436,65.48,,
2020-05-13 03:30:00,0.0,93,5.07873,99.92,8.03526122186,7332,64.436,65.48,,
2020-05-13 03:35:00,0.0,93,5.15747,99.91,8.03526122186,7334,64.418,65.48,,
2020-05-13 03:40:00,0.0,93,5.19684,99.92,8.05378441199,7335,64.382,65.48,,
2020-05-13 03:45:00,0.0,93,5.23621,99.92,8.03526122186,7336,64.328,65.48,,
2020-05-13 03:50:00,0.0,93,5.27558,99.92,8.03526122186,7335,64.292,65.48,,
2020-05-13 03:55:00,0.0,93,5.23621,99.92,8.01678063388,7334,64.274,65.48,,
2020-05-13 04:00:00,0.0,93,5.23621,99.92,8.01678063388,7335,64.256,65.48,,
2020-05-13 04:05:00,0.0,93,5.19684,99.92,8.01678063388,7334,64.292,65.48,,
2020-05-13 04:10:00,0.0,93,5.15747,99.92,8.01678063388,7336,64.31,65.48,,
2020-05-13 04:15:00,0.0,93,5.1181,99.91,8.03526122186,7335,64.328,65.48,,
2020-05-13 04:20:00,0.0,93,5.1181,99.91,8.01678063388,7335,64.382,65.48,,
2020-05-13 04:25:00,0.0,93,5.07873,99.91,8.01678063388,7336,64.436,65.48,,
2020-05-13 04:30:00,0.0,93,5.03936,99.91,8.01678063388,7335,64.454,65.48,,
2020-05-13 04:35:00,0.0,93,5.03936,99.9,7.99834255007,7335,64.454,65.48,,
2020-05-13 04:40:00,0.0,93,5.03936,99.9,7.97994687268,7337,64.454,65.48,,
2020-05-13 04:45:00,0.0,93,5.03936,99.89,7.97994687268,7333,64.49,65.48,,
2020-05-13 04:50:00,0.0,93,5.03936,99.88,7.99834255007,7335,64.526,65.48,,
2020-05-13 04:55:00,0.0,93,5.03936,99.88,7.99834255007,7337,64.544,65.48,,
2020-05-13 05:00:00,0.0,93,5.03936,99.87,7.99834255007,7336,64.526,65.48,,
2020-05-13 05:05:00,0.0,93,5.03936,99.88,7.97994687268,7334,64.526,65.48,,
2020-05-13 05:10:00,0.0,93,4.99999,99.88,7.99834255007,7335,64.49,65.48,,
2020-05-13 05:15:00,0.0,93,4.99999,99.88,7.99834255007,7334,64.472,65.48,,
2020-05-13 05:20:00,0.0,93,5.03936,99.88,7.99834255007,7335,64.418,65.48,,
2020-05-13 05:25:00,0.0,93,4.99999,99.88,7.99834255007,7334,64.364,65.48,,
2020-05-13 05:30:00,0.0,93,4.99999,99.88,7.97994687268,7333,64.328,65.48,,
2020-05-13 05:35:00,0.0,93,4.99999,99.87,7.99834255007,7335,64.31,65.48,,
2020-05-13 05:40:00,0.0,93,4.92125,99.88,7.99834255007,7334,64.292,65.48,,
2020-05-13 05:45:00,0.0,93,4.92125,99.89,7.97994687268,7335,64.274,65.48,,
2020-05-13 05:50:00,0.0,93,4.96062,99.89,7.99834255007,7336,64.238,65.48,,
2020-05-13 05:55:00,0.0,93,4.96062,99.89,7.96159350417,7336,64.22,65.48,,
2020-05-13 06:00:00,0.0,93,5.03936,99.9,7.99834255007,7336,64.202,65.48,,
2020-05-13 06:05:00,0.0,93,5.07873,99.9,7.97994687268,7335,64.202,65.48,,
2020-05-13 06:10:00,0.0,93,5.07873,99.91,7.96159350417,7336,64.184,65.48,,
2020-05-13 06:15:00,0.0,93,5.07873,99.92,7.99834255007,7334,64.148,65.48,,
2020-05-13 06:20:00,0.0,93,5.07873,99.92,7.97994687268,7335,64.13,65.48,,
2020-05-13 06:25:00,0.0,93,5.07873,99.93,7.97994687268,7335,64.094,65.48,,
2020-05-13 06:30:00,0.0,93,5.03936,99.93,7.97994687268,7336,64.094,65.48,,
2020-05-13 06:35:00,0.0,93,5.03936,99.94,7.99834255007,7336,64.094,65.48,,
2020-05-13 06:40:00,0.0,93,4.99999,99.95,8.01678063388,7330,64.094,65.48,,
2020-05-13 06:45:00,0.0,93,4.96062,99.96,8.01678063388,7336,64.112,65.48,,
2020-05-13 06:50:00,0.0,93,4.96062,99.96,7.99834255007,7336,64.076,65.48,,
2020-05-13 06:55:00,0.0,93,4.99999,99.96,7.99834255007,7336,64.04,65.48,,
2020-05-13 07:00:00,0.0,93,4.99999,99.97,8.01678063388,7334,64.004,65.48,,
2020-05-13 07:05:00,0.0,93,5.03936,99.97,7.99834255007,7335,63.95,65.48,,
2020-05-13 07:10:00,0.0,93,5.03936,99.97,7.97994687268,7336,63.914,65.48,,
2020-05-13 07:15:00,0.0,93,5.07873,99.97,7.99834255007,7336,63.896,65.48,,
2020-05-13 07:20:00,0.0,93,5.07873,99.98,8.03526122186,7336,63.914,65.48,,
2020-05-13 07:25:00,0.0,93,5.03936,99.98,8.01678063388,7336,63.95,65.48,,
2020-05-13 07:30:00,0.0,93,5.03936,99.98,7.96159350417,7335,64.004,65.48,,
2020-05-13 07:35:00,0.0,93,5.03936,99.98,8.01678063388,7336,64.058,65.48,,
2020-05-13 07:40:00,0.0,93,4.99999,99.98,7.99834255007,7336,64.076,65.48,,
2020-05-13 07:45:00,0.0,93,4.99999,99.98,7.99834255007,7336,64.094,65.48,,
2020-05-13 07:50:00,0.0,93,5.03936,99.98,7.99834255007,7336,64.13,65.48,,
2020-05-13 07:55:00,0.0,93,4.99999,99.98,7.99834255007,7336,64.166,65.48,,
2020-05-13 08:00:00,0.0,93,5.03936,99.98,7.99834255007,7335,64.202,65.48,,
2020-05-13 08:05:00,0.0,93,4.99999,99.98,7.97994687268,7335,64.238,65.588,,
2020-05-13 08:10:00,0.0,93,4.99999,99.98,7.97994687268,7334,64.274,65.66,,
2020-05-13 08:15:00,0.0,93,5.03936,99.99,7.97994687268,7335,64.328,65.66,,
2020-05-13 08:20:00,0.0,93,4.99999,100.0,7.96159350417,7335,64.4,65.66,,
2020-05-13 08:25:00,0.0,93,4.99999,100.0,7.96159350417,7336,64.454,65.66,,
2020-05-13 08:30:00,0.0,93,4.99999,100.0,7.97994687268,7334,64.49,65.66,,
2020-05-13 08:35:00,0.0,93,4.96062,100.01,7.96159350417,7337,64.544,65.66,,
2020-05-13 08:40:00,0.0,93,4.99999,100.01,7.96159350417,7335,64.598,65.66,,
2020-05-13 08:45:00,0.0,93,4.99999,100.01,7.96159350417,7336,64.652,65.66,,
2020-05-13 08:50:00,0.0,93,4.96062,100.02,7.96159350417,7336,64.742,65.66,,
2020-05-13 08:55:00,0.0,93,4.96062,100.02,7.96159350417,7337,64.814,65.66,,
2020-05-13 09:00:00,0.0,93,4.96062,100.02,7.96159350417,7334,64.904,65.66,,
2020-05-13 09:05:00,0.0,93,5.03936,100.02,7.96159350417,7335,65.012,65.66,,
2020-05-13 09:10:00,0.0,93,5.07873,100.02,7.96159350417,7336,65.12,65.66,,
2020-05-13 09:15:00,0.0,93,5.15747,100.03,7.97994687268,7337,65.228,65.66,,
2020-05-13 09:20:00,0.0,93,5.23621,100.03,7.97994687268,7337,65.336,65.66,,
2020-05-13 09:25:00,0.0,93,5.23621,100.04,7.97994687268,7337,65.408,65.66,,
2020-05-13 09:30:00,0.0,93,5.27558,100.04,7.96159350417,7337,65.462,65.66,,
2020-05-13 09:35:00,0.0,93,5.27558,100.04,7.96159350417,7337,65.552,65.66,,
2020-05-13 09:40:00,0.0,93,5.19684,100.05,7.96159350417,7336,65.588,65.66,,
2020-05-13 09:45:00,0.0,93,5.15747,100.05,7.96159350417,7337,65.606,65.66,,
2020-05-13 09:50:00,0.0,93,5.1181,100.05,7.96159350417,7336,65.642,65.66,,
2020-05-13 09:55:00,0.0,93,5.07873,100.05,7.96159350417,7335,65.66,65.66,,
2020-05-13 10:00:00,0.0,93,5.07873,100.05,7.96159350417,7338,65.696,65.66,,
2020-05-13 10:05:00,0.0,93,4.99999,100.05,7.96159350417,7335,65.75,65.66,,
2020-05-13 10:10:00,0.0,93,4.99999,100.05,7.96159350417,7336,65.84,65.696,,
2020-05-13 10:15:00,0.0,93,4.96062,100.05,7.94328234724,7336,65.984,65.84,,
2020-05-13 10:20:00,0.0,93,4.92125,100.05,7.96159350417,7336,66.128,65.84,,
2020-05-13 10:25:00,0.0,93,4.92125,100.06,7.94328234724,7337,66.29,65.84,,
2020-05-13 10:30:00,0.0,93,4.92125,100.05,7.96159350417,7335,66.434,65.84,,
2020-05-13 10:35:00,0.0,93,4.92125,100.06,7.96159350417,7335,66.56,65.732,,
2020-05-13 10:40:00,0.0,93,4.92125,100.05,7.96159350417,7335,66.686,65.66,,
2020-05-13 10:45:00,0.0,93,4.92125,100.05,7.94328234724,7336,66.866,65.696,,
2020-05-13 10:50:00,0.0,93,4.92125,100.06,7.94328234724,7335,67.046,65.696,,
2020-05-13 10:55:00,0.0,93,4.92125,100.06,7.9250133048,7336,67.172,65.732,,
2020-05-13 11:00:00,0.0,93,4.96062,100.07,7.94328234724,7336,67.244,65.768,,
2020-05-13 11:05:00,0.0,93,4.96062,100.07,7.94328234724,7334,67.298,65.84,,
2020-05-13 11:10:00,0.0,93,4.96062,100.07,7.94328234724,7335,67.37,65.84,,
2020-05-13 11:15:00,0.0,93,4.96062,100.07,7.9250133048,7334,67.424,65.84,,
2020-05-13 11:20:00,0.0,93,4.96062,100.06,7.9250133048,7336,67.424,65.84,,
2020-05-13 11:25:00,0.0,93,4.96062,100.05,7.9250133048,7335,67.442,65.84,,
2020-05-13 11:30:00,0.0,93,4.96062,100.06,7.94328234724,7338,67.496,65.804,,
2020-05-13 11:35:00,0.0,93,4.92125,100.05,7.9250133048,7336,67.586,65.84,,
2020-05-13 11:40:00,0.0,93,4.92125,100.05,7.9250133048,7334,67.658,65.768,,
2020-05-13 11:45:00,0.0,93,4.92125,100.05,7.9250133048,7337,67.712,65.66,,
2020-05-13 11:50:00,0.0,93,4.88188,100.05,7.9250133048,7337,67.784,65.66,,
2020-05-13 11:55:00,0.0,93,4.88188,100.04,7.9250133048,7336,67.856,65.66,,
2020-05-13 12:00:00,0.0,93,4.92125,100.03,7.9250133048,7337,67.982,65.66,,
2020-05-13 12:05:00,0.0,93,4.92125,100.02,7.9250133048,7336,68.144,65.66,,
2020-05-13 12:10:00,0.0,93,4.92125,100.02,7.9250133048,7334,68.378,65.66,,
2020-05-13 12:15:00,0.0,93,4.92125,100.0,7.9250133048,7336,68.648,65.66,,
2020-05-13 12:20:00,0.0,93,4.92125,99.99,7.9250133048,7337,68.864,65.66,,
2020-05-13 12:25:00,0.0,93,4.92125,99.99,7.9250133048,7337,69.062,65.66,,
