,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°F Logger Temperature,
5/26/2020 14:20,5.35432,67.46,1.618080038,0,56,6412,99.45,71.924,
5/26/2020 14:25,5.35432,67.46,1.618080038,0,56,6413,99.45,71.906,
5/26/2020 14:30,5.35432,67.46,1.625548756,0,56,6413,99.44,71.978,
5/26/2020 14:35,5.35432,67.46,1.621810097,0,56,6410,99.43,72.104,
5/26/2020 14:40,5.35432,67.46,1.618080038,0,56,6412,99.42,72.194,
5/26/2020 14:45,5.43306,67.46,1.618080038,0,56,6413,99.42,72.284,
5/26/2020 14:50,5.43306,67.46,1.625548756,0,56,6413,99.42,72.374,
5/26/2020 14:55,5.47243,67.352,1.633051948,0,56,6413,99.43,72.446,
5/26/2020 15:00,5.47243,67.28,1.625548756,0,56,6414,99.42,72.482,
5/26/2020 15:05,5.47243,67.28,1.633051948,0,56,6414,99.41,72.464,
5/26/2020 15:10,5.5118,67.28,1.629296033,0,56,6413,99.42,72.41,
5/26/2020 15:15,5.5118,67.28,1.640589773,0,56,6413,99.41,72.356,
5/26/2020 15:20,5.47243,67.28,1.621810097,0,56,6414,99.42,72.356,
5/26/2020 15:25,5.47243,67.28,1.629296033,0,56,6414,99.42,72.302,
5/26/2020 15:30,5.5118,67.28,1.629296033,0,56,6413,99.43,72.23,
5/26/2020 15:35,5.47243,67.28,1.629296033,0,56,6413,99.43,72.14,
5/26/2020 15:40,5.5118,67.28,1.644371723,0,56,6414,99.43,72.086,
5/26/2020 15:45,5.47243,67.28,1.633051948,0,56,6414,99.43,71.996,
5/26/2020 15:50,5.47243,67.28,1.640589773,0,56,6414,99.44,71.942,
5/26/2020 15:55,5.5118,67.28,1.648162392,0,56,6414,99.43,71.924,
5/26/2020 16:00,5.47243,67.28,1.648162392,0,56,6414,99.44,71.888,
5/26/2020 16:05,5.47243,67.28,1.648162392,0,56,6416,99.45,71.834,
5/26/2020 16:10,5.47243,67.28,1.648162392,0,56,6416,99.45,71.798,
5/26/2020 16:15,5.47243,67.28,1.644371723,0,56,6415,99.46,71.798,
5/26/2020 16:20,5.47243,67.28,1.644371723,0,56,6416,99.46,71.816,
5/26/2020 16:25,5.5118,67.28,1.640589773,0,56,6416,99.45,71.816,
5/26/2020 16:30,5.5118,67.28,1.640589773,0,56,6414,99.45,71.816,
5/26/2020 16:35,5.5118,67.28,1.644371723,0,56,6417,99.46,71.816,
5/26/2020 16:40,5.47243,67.28,1.644371723,0,56,6416,99.45,71.816,
5/26/2020 16:45,5.5118,67.28,1.640589773,0,56,6415,99.45,71.798,
5/26/2020 16:50,5.5118,67.28,1.644371723,0,56,6416,99.45,71.762,
5/26/2020 16:55,5.5118,67.28,1.648162392,0,56,6417,99.45,71.726,
5/26/2020 17:00,5.5118,67.28,1.648162392,0,56,6416,99.45,71.654,
5/26/2020 17:05,5.5118,67.28,1.640589773,0,56,6416,99.45,71.582,
5/26/2020 17:10,5.55117,67.28,1.636816521,0,56,6416,99.44,71.51,
5/26/2020 17:15,5.5118,67.28,1.644371723,0,56,6416,99.44,71.438,
5/26/2020 17:20,5.55117,67.28,1.636816521,0,56,6415,99.44,71.366,
5/26/2020 17:25,5.5118,67.172,1.636816521,0,56,6415,99.43,71.312,
5/26/2020 17:30,5.47243,67.1,1.640589773,0,45,6144,99.42,71.294,
5/26/2020 17:35,5.5118,67.1,1.644371723,0,56,6414,99.42,71.366,
5/26/2020 17:40,5.5118,67.1,1.640589773,0,56,6420,99.42,71.366,
5/26/2020 17:45,5.5118,67.1,1.644371723,0,56,6420,99.42,71.33,
5/26/2020 17:50,5.5118,67.1,1.644371723,0,56,6420,99.42,71.294,
5/26/2020 17:55,5.47243,67.028,1.636816521,0,56,6416,99.41,71.276,
5/26/2020 18:00,5.43306,66.956,1.636816521,0,56,6420,99.4,71.276,
5/26/2020 18:05,5.39369,66.956,1.640589773,0,56,6417,99.41,71.24,
5/26/2020 18:10,5.39369,66.92,1.636816521,0,56,6415,99.4,71.204,
5/26/2020 18:15,5.39369,66.92,1.640589773,0,56,6418,99.4,71.15,
5/26/2020 18:20,5.35432,66.92,1.633051948,0,56,6417,99.4,71.078,
5/26/2020 18:25,5.35432,66.92,1.636816521,0,56,6416,99.4,71.024,
5/26/2020 18:30,5.35432,66.92,1.640589773,0,56,6418,99.4,70.97,
5/26/2020 18:35,5.35432,66.92,1.640589773,0,56,6419,99.4,70.916,
5/26/2020 18:40,5.35432,66.92,1.640589773,0,56,6416,99.4,70.88,
5/26/2020 18:45,5.35432,66.92,1.640589773,0,56,6418,99.39,70.844,
5/26/2020 18:50,5.35432,66.92,1.629296033,0,56,6417,99.39,70.808,
5/26/2020 18:55,5.39369,66.92,1.633051948,0,56,6417,99.39,70.772,
5/26/2020 19:00,5.35432,66.92,1.633051948,0,56,6416,99.39,70.736,
5/26/2020 19:05,5.39369,66.92,1.629296033,0,56,6416,99.4,70.682,
5/26/2020 19:10,5.39369,66.92,1.644371723,0,56,6420,99.4,70.61,
5/26/2020 19:15,5.39369,66.92,1.636816521,0,56,6418,99.41,70.538,
5/26/2020 19:20,5.35432,66.92,1.636816521,0,56,6418,99.41,70.484,
5/26/2020 19:25,5.39369,66.92,1.636816521,0,56,6416,99.41,70.448,
5/26/2020 19:30,5.39369,66.92,1.633051948,0,56,6419,99.42,70.412,
5/26/2020 19:35,5.39369,66.92,1.640589773,0,56,6417,99.42,70.376,
5/26/2020 19:40,5.35432,66.92,1.640589773,0,56,6416,99.42,70.34,
5/26/2020 19:45,5.39369,66.92,1.636816521,0,56,6416,99.42,70.286,
5/26/2020 19:50,5.39369,66.92,1.640589773,0,56,6417,99.42,70.232,
5/26/2020 19:55,5.39369,66.92,1.640589773,0,56,6417,99.43,70.178,
5/26/2020 20:00,5.35432,66.92,1.640589773,0,56,6418,99.43,70.142,
5/26/2020 20:05,5.35432,66.92,1.640589773,0,56,6417,99.43,70.088,
5/26/2020 20:10,5.31495,66.92,1.640589773,0,56,6420,99.44,70.016,
5/26/2020 20:15,5.31495,66.92,1.636816521,0,56,6420,99.45,69.98,
5/26/2020 20:20,5.31495,66.92,1.636816521,0,56,6420,99.46,69.944,
5/26/2020 20:25,5.31495,66.92,1.640589773,0,56,6418,99.46,69.926,
5/26/2020 20:30,5.31495,66.92,1.644371723,0,56,6419,99.47,69.89,
5/26/2020 20:35,5.31495,66.92,1.640589773,0,56,6419,99.48,69.872,
5/26/2020 20:40,5.31495,66.92,1.640589773,0,56,6417,99.48,69.854,
5/26/2020 20:45,5.31495,66.92,1.644371723,0,56,6417,99.48,69.854,
5/26/2020 20:50,5.35432,66.92,1.640589773,0,56,6420,99.48,69.836,
5/26/2020 20:55,5.35432,66.92,1.644371723,0,56,6419,99.48,69.818,
5/26/2020 21:00,5.35432,66.92,1.640589773,0,56,6417,99.49,69.746,
5/26/2020 21:05,5.35432,66.92,1.640589773,0,56,6418,99.49,69.674,
5/26/2020 21:10,5.35432,66.92,1.644371723,0,56,6420,99.5,69.656,
5/26/2020 21:15,5.35432,66.92,1.640589773,0,56,6421,99.5,69.638,
5/26/2020 21:20,5.35432,66.92,1.640589773,0,56,6419,99.51,69.638,
5/26/2020 21:25,5.35432,66.92,1.644371723,0,56,6420,99.52,69.638,
5/26/2020 21:30,5.35432,66.92,1.644371723,0,56,6420,99.52,69.602,
5/26/2020 21:35,5.35432,66.92,1.640589773,0,56,6420,99.53,69.512,
5/26/2020 21:40,5.31495,66.92,1.640589773,0,56,6418,99.52,69.386,
5/26/2020 21:45,5.31495,66.92,1.640589773,0,56,6418,99.53,69.242,
5/26/2020 21:50,5.31495,66.92,1.648162392,0,56,6419,99.54,69.134,
5/26/2020 21:55,5.31495,66.92,1.648162392,0,56,6417,99.54,69.026,
5/26/2020 22:00,5.31495,66.92,1.651961798,0,56,6421,99.55,68.954,
5/26/2020 22:05,5.31495,66.848,1.651961798,0,56,6419,99.55,68.936,
5/26/2020 22:10,5.39369,66.74,1.648162392,0,56,6420,99.55,68.954,
5/26/2020 22:15,5.5118,66.74,1.648162392,0,56,6418,99.56,68.9,
5/26/2020 22:20,5.55117,66.74,1.651961798,0,56,6420,99.56,68.756,
5/26/2020 22:25,5.5118,66.74,1.655769963,0,56,6419,99.57,68.594,
5/26/2020 22:30,5.47243,66.74,1.655769963,0,56,6420,99.57,68.45,
5/26/2020 22:35,5.43306,66.74,1.644371723,0,56,6421,99.57,68.396,
5/26/2020 22:40,5.39369,66.74,1.648162392,0,56,6420,99.57,68.342,
5/26/2020 22:45,5.43306,66.74,1.648162392,0,56,6420,99.57,68.288,
5/26/2020 22:50,5.39369,66.74,1.640589773,0,56,6419,99.57,68.18,
5/26/2020 22:55,5.47243,66.74,1.636816521,0,56,6417,99.57,68.09,
5/26/2020 23:00,5.55117,66.74,1.651961798,0,56,6420,99.57,68.036,
5/26/2020 23:05,5.86613,66.74,1.636816521,0,56,6420,99.57,67.964,
5/26/2020 23:10,6.41731,66.74,1.629296033,0,56,6423,99.57,67.856,
5/26/2020 23:15,6.61416,66.74,1.644371723,0,56,6420,99.57,67.784,
5/26/2020 23:20,6.49605,66.74,1.633051948,0,56,6420,99.57,67.784,
5/26/2020 23:25,6.45668,66.704,1.648162392,0,56,6420,99.56,67.802,
5/26/2020 23:30,6.49605,66.74,1.644371723,0,56,6421,99.57,67.82,
5/26/2020 23:35,6.57479,66.74,1.644371723,0,56,6420,99.57,67.892,
5/26/2020 23:40,6.6929,66.74,1.644371723,0,56,6422,99.57,67.982,
5/26/2020 23:45,6.65353,66.74,1.636816521,0,56,6420,99.56,68.018,
5/26/2020 23:50,6.49605,66.74,1.640589773,0,56,6422,99.56,68.072,
5/26/2020 23:55,6.61416,66.74,1.648162392,0,56,6421,99.56,68.108,
5/27/2020 0:00,6.96849,66.74,1.648162392,0,56,6420,99.56,68.144,
5/27/2020 0:05,7.16534,66.74,1.644371723,0,50,6259,99.56,68.576,
5/27/2020 0:10,7.20471,66.884,1.636816521,0,49,6236,99.56,69.062,
5/27/2020 0:15,6.88975,66.92,1.644371723,0,49,6229,99.55,69.404,
5/27/2020 0:20,6.53542,66.92,1.640589773,0,54,6350,99.55,69.35,
5/27/2020 0:25,6.33857,66.92,1.640589773,0,54,6366,99.55,69.188,
5/27/2020 0:30,6.22046,66.92,1.636816521,0,54,6373,99.56,69.08,
5/27/2020 0:35,6.37794,66.992,1.644371723,0,55,6378,99.56,69.008,
5/27/2020 0:40,6.65353,67.172,1.636816521,0,55,6379,99.55,68.972,
5/27/2020 0:45,6.88975,67.28,1.636816521,0,55,6384,99.54,68.954,
5/27/2020 0:50,6.96849,67.28,1.633051948,0,55,6384,99.54,68.846,
5/27/2020 0:55,6.81101,67.28,1.629296033,0,55,6386,99.53,68.702,
5/27/2020 1:00,6.53542,67.28,1.625548756,0,55,6388,99.53,68.558,
5/27/2020 1:05,6.33857,67.28,1.633051948,0,55,6389,99.53,68.414,
5/27/2020 1:10,6.45668,67.46,1.625548756,0,55,6389,99.54,68.324,
5/27/2020 1:15,6.88975,67.46,1.636816521,0,55,6392,99.54,68.342,
5/27/2020 1:20,6.96849,67.46,1.629296033,0,55,6391,99.54,68.342,
5/27/2020 1:25,6.81101,67.46,1.625548756,0,55,6394,99.54,68.234,
5/27/2020 1:30,7.16534,67.46,1.629296033,0,55,6390,99.53,68.072,
5/27/2020 1:35,7.28345,67.46,1.625548756,0,55,6392,99.52,67.946,
5/27/2020 1:40,7.24408,67.64,1.584893192,0,55,6388,99.52,67.838,
5/27/2020 1:45,7.04723,67.748,1.55238701,0,55,6394,99.52,67.748,
5/27/2020 1:50,7.04723,67.82,1.55238701,0,55,6394,99.51,67.604,
5/27/2020 1:55,7.4803,68,1.588546749,0,55,6394,99.51,67.478,
5/27/2020 2:00,7.71652,68,1.56675107,0,55,6394,99.51,67.442,
5/27/2020 2:05,7.71652,68,1.57761127,0,55,6394,99.51,67.496,
5/27/2020 2:10,7.44093,68.108,1.445439771,0,55,6394,99.51,67.604,
5/27/2020 2:15,7.28345,68.288,1.315224832,0,55,6394,99.51,67.622,
5/27/2020 2:20,7.28345,68.468,1.336595517,0,55,6394,99.51,67.55,
5/27/2020 2:25,7.32282,68.54,1.448771854,0,55,6395,99.5,67.514,
5/27/2020 2:30,7.4803,68.54,1.472312502,0,55,6394,99.5,67.514,
5/27/2020 2:35,7.71652,68.54,1.489361078,0,55,6394,99.5,67.586,
5/27/2020 2:40,7.874,68.468,1.448771854,0,55,6394,99.5,67.694,
5/27/2020 2:45,8.22833,68.324,1.321295634,0,55,6395,99.5,67.82,
5/27/2020 2:50,8.18896,68.108,1.086425624,0,55,6394,99.5,67.874,
5/27/2020 2:55,8.14959,68,1.037528416,0,55,6395,99.5,67.802,
5/27/2020 3:00,7.95274,68,0.984011106,0,55,6394,99.5,67.676,
5/27/2020 3:05,7.63778,68,0.988553095,0,55,6395,99.5,67.496,
5/27/2020 3:10,7.51967,68.18,0.993116048,0,55,6394,99.5,67.334,
5/27/2020 3:15,7.51967,68.18,0.974989638,0,55,6394,99.51,67.226,
5/27/2020 3:20,7.55904,68.18,0.968277856,0,55,6395,99.5,67.136,
5/27/2020 3:25,7.67715,68.18,0.937562007,0,55,6397,99.5,67.136,
5/27/2020 3:30,7.63778,68.288,0.918332596,0,55,6396,99.5,67.172,
5/27/2020 3:35,7.24408,68.36,0.905732601,0,55,6395,99.51,67.172,
5/27/2020 3:40,7.00786,68.432,0.901571138,0,55,6397,99.52,67.1,
5/27/2020 3:45,7.12597,68.54,0.901571138,0,55,6394,99.52,66.938,
5/27/2020 3:50,7.16534,68.54,0.895364766,0,55,6394,99.52,66.74,
5/27/2020 3:55,7.00786,68.576,0.889201118,0,55,6394,99.53,66.578,
5/27/2020 4:00,6.65353,68.72,0.889201118,0,55,6395,99.53,66.434,
5/27/2020 4:05,6.45668,68.72,0.88511561,0,55,6397,99.53,66.29,
5/27/2020 4:10,6.77164,68.54,0.8830799,0,55,6395,99.54,66.146,
5/27/2020 4:15,6.96849,68.54,0.893305484,0,55,6394,99.53,66.038,
5/27/2020 4:20,6.85038,68.54,0.895364766,0,55,6395,99.53,65.948,
5/27/2020 4:25,6.65353,68.54,0.887156012,0,55,6397,99.54,65.894,
5/27/2020 4:30,6.73227,68.504,0.891250938,0,55,6397,99.54,65.84,
5/27/2020 4:35,6.92912,68.36,0.903649474,0,55,6397,99.54,65.768,
5/27/2020 4:40,6.92912,68.288,0.914113241,0,55,6397,99.54,65.714,
5/27/2020 4:45,6.61416,68.144,0.918332596,0,55,6396,99.54,65.642,
5/27/2020 4:50,6.88975,68,0.91622049,0,55,6397,99.55,65.588,
5/27/2020 4:55,7.32282,67.856,0.918332596,0,55,6396,99.55,65.57,
5/27/2020 5:00,7.4803,67.82,0.922571427,0,55,6397,99.55,65.552,
5/27/2020 5:05,7.4803,67.82,0.931107875,0,55,6397,99.55,65.534,
5/27/2020 5:10,7.24408,67.64,0.935405674,0,55,6397,99.55,65.498,
5/27/2020 5:15,7.04723,67.64,0.926829823,0,56,6401,99.54,65.516,
5/27/2020 5:20,6.96849,67.64,0.843334758,0,55,6396,99.54,65.552,
5/27/2020 5:25,6.92912,67.64,0.824138115,0,55,6397,99.54,65.552,
5/27/2020 5:30,6.88975,67.64,0.82224265,0,55,6398,99.54,65.516,
5/27/2020 5:35,6.92912,67.82,0.820351544,0,55,6399,99.55,65.48,
5/27/2020 5:40,7.12597,67.82,0.824138115,0,55,6394,99.56,65.462,
5/27/2020 5:45,7.24408,67.82,0.833681185,0,56,6400,99.57,65.426,
5/27/2020 5:50,7.12597,67.82,0.835603018,0,55,6398,99.59,65.354,
5/27/2020 5:55,6.81101,67.82,0.833681185,0,56,6400,99.59,65.3,
5/27/2020 6:00,6.61416,67.82,0.827942164,0,55,6399,99.59,65.192,
5/27/2020 6:05,6.45668,67.82,0.82603795,0,56,6401,99.59,65.102,
5/27/2020 6:10,6.18109,67.964,0.824138115,0,56,6402,99.59,64.976,
5/27/2020 6:15,6.02361,68,0.824138115,0,55,6399,99.59,64.868,
5/27/2020 6:20,6.06298,68,0.833681185,0,56,6402,99.59,64.796,
5/27/2020 6:25,6.22046,68,0.835603018,0,56,6401,99.59,64.724,
5/27/2020 6:30,6.18109,68,0.837529282,0,56,6401,99.59,64.652,
5/27/2020 6:35,6.06298,68,0.843334758,0,56,6402,99.6,64.598,
5/27/2020 6:40,6.06298,68,0.847227414,0,56,6402,99.61,64.562,
5/27/2020 6:45,5.94487,68,0.864967919,0,55,6398,99.61,64.526,
5/27/2020 6:50,5.82676,67.928,1.297179271,0,56,6400,99.61,64.49,
5/27/2020 6:55,5.74802,67.784,1.686553025,0,56,6401,99.61,64.436,
5/27/2020 7:00,5.66928,67.604,1.97696964,0,56,6402,99.61,64.382,
5/27/2020 7:05,5.62991,67.46,2.187761624,0,56,6401,99.62,64.346,
5/27/2020 7:10,5.55117,67.352,2.275097431,0,56,6401,99.63,64.292,
5/27/2020 7:15,5.5118,67.28,2.355049284,0,56,6401,99.63,64.256,
5/27/2020 7:20,5.5118,67.28,2.4043628,0,55,6399,99.63,64.274,
5/27/2020 7:25,5.5118,67.244,2.443430553,0,55,6397,99.62,64.328,
5/27/2020 7:30,5.5118,67.064,2.466039337,0,56,6401,99.62,64.382,
5/27/2020 7:35,5.5118,66.92,2.483133105,0,55,6397,99.62,64.436,
5/27/2020 7:40,5.43306,66.92,2.546830253,0,55,6399,99.62,64.472,
5/27/2020 7:45,5.43306,66.92,2.679168325,0,56,6400,99.62,64.508,
5/27/2020 7:50,5.39369,66.92,2.722701308,0,55,6398,99.62,64.562,
5/27/2020 7:55,5.35432,66.92,2.728977783,0,56,6401,99.62,64.652,
5/27/2020 8:00,5.47243,66.92,2.754228703,0,56,6401,99.62,64.76,
5/27/2020 8:05,5.5118,66.92,2.766941645,0,55,6398,99.62,64.85,
5/27/2020 8:10,5.5118,66.92,2.773320105,0,56,6400,99.63,64.922,
5/27/2020 8:15,5.47243,66.92,2.786121169,0,56,6400,99.63,64.976,
5/27/2020 8:20,5.43306,66.92,2.792543841,0,56,6402,99.63,65.03,
5/27/2020 8:25,5.39369,66.92,2.79898132,0,56,6402,99.64,65.084,
5/27/2020 8:30,5.35432,66.92,2.792543841,0,56,6401,99.65,65.12,
5/27/2020 8:35,5.35432,66.92,2.79898132,0,56,6400,99.65,65.264,
5/27/2020 8:40,5.31495,66.92,2.79898132,0,55,6397,99.64,65.462,
5/27/2020 8:45,5.31495,66.92,2.79898132,0,56,6401,99.64,65.624,
5/27/2020 8:50,5.31495,66.92,2.81190083,0,56,6401,99.64,65.822,
5/27/2020 8:55,5.31495,66.92,2.79898132,0,56,6401,99.64,66.038,
5/27/2020 9:00,5.27558,66.92,2.805433638,0,55,6399,99.64,66.272,
5/27/2020 9:05,5.27558,66.92,2.792543841,0,55,6399,99.64,66.506,
5/27/2020 9:10,5.31495,66.92,2.792543841,0,56,6401,99.63,66.74,
5/27/2020 9:15,5.31495,66.92,2.79898132,0,55,6399,99.63,66.956,
5/27/2020 9:20,5.31495,66.92,2.786121169,0,56,6402,99.63,67.172,
5/27/2020 9:25,5.31495,67.064,2.792543841,0,56,6402,99.62,67.388,
5/27/2020 9:30,5.27558,67.208,2.805433638,0,56,6401,99.62,67.586,
5/27/2020 9:35,5.27558,67.28,2.805433638,0,56,6401,99.62,67.784,
5/27/2020 9:40,5.23621,67.28,2.81190083,0,56,6402,99.61,67.982,
5/27/2020 9:45,5.23621,67.28,2.81190083,0,56,6401,99.6,68.234,
5/27/2020 9:50,5.23621,67.388,2.79898132,0,56,6401,99.59,68.54,
5/27/2020 9:55,5.23621,67.46,2.805433638,0,56,6401,99.59,68.846,
5/27/2020 10:00,5.23621,67.64,2.818382931,0,56,6404,99.59,69.134,
5/27/2020 10:05,5.19684,67.676,2.81190083,0,56,6400,99.58,69.404,
5/27/2020 10:10,5.23621,67.82,2.79898132,0,56,6401,99.58,69.638,
5/27/2020 10:15,5.23621,67.82,2.786121169,0,56,6403,99.58,69.854,
5/27/2020 10:20,5.23621,67.856,2.773320105,0,56,6402,99.57,70.07,
5/27/2020 10:25,5.23621,68,2.754228703,0,56,6402,99.56,70.268,
5/27/2020 10:30,5.23621,68,2.760577856,0,56,6401,99.56,70.466,
5/27/2020 10:35,5.23621,68.036,2.747894153,0,56,6401,99.55,70.646,
5/27/2020 10:40,5.27558,68.18,2.735268726,0,56,6403,99.56,70.79,
5/27/2020 10:45,5.23621,68.18,2.728977783,0,56,6401,99.55,70.88,
5/27/2020 10:50,5.23621,68.36,2.710191632,0,56,6404,99.55,70.988,
5/27/2020 10:55,5.23621,68.36,2.716439269,0,56,6403,99.55,71.078,
5/27/2020 11:00,5.23621,68.504,2.710191632,0,56,6402,99.55,71.168,
5/27/2020 11:05,5.27558,68.54,2.716439269,0,56,6401,99.55,71.24,
5/27/2020 11:10,5.31495,68.684,2.703958364,0,56,6402,99.55,71.33,
5/27/2020 11:15,5.31495,68.72,2.697739432,0,56,6401,99.55,71.42,
5/27/2020 11:20,5.47243,68.9,2.654605562,0,56,6405,99.55,71.51,
5/27/2020 11:25,5.43306,68.936,2.60615355,0,56,6403,99.55,71.6,
5/27/2020 11:30,5.35432,68.972,2.349632821,0,56,6403,99.54,71.69,
5/27/2020 11:35,5.31495,68.864,2.365919697,0,56,6404,99.54,71.762,
5/27/2020 11:40,5.27558,68.72,2.290867653,0,56,6405,99.54,71.852,
5/27/2020 11:45,5.27558,68.72,2.228435149,0,56,6404,99.54,71.924,
5/27/2020 11:50,5.23621,68.576,2.238721139,0,56,6404,99.54,71.978,
5/27/2020 11:55,5.23621,68.54,2.243881924,0,56,6403,99.53,72.032,
5/27/2020 12:00,5.27558,68.54,2.233572223,0,56,6404,99.52,72.068,
5/27/2020 12:05,5.23621,68.54,2.202926463,0,56,6407,99.52,72.104,
5/27/2020 12:10,5.23621,68.54,2.192804935,0,56,6404,99.52,72.14,
5/27/2020 12:15,5.23621,68.54,2.157744409,0,56,6404,99.52,72.176,
5/27/2020 12:20,5.23621,68.396,2.162718524,0,56,6404,99.52,72.248,
5/27/2020 12:25,5.23621,68.36,2.167704105,0,56,6407,99.51,72.32,
5/27/2020 12:30,5.23621,68.36,2.177709772,0,56,6404,99.51,72.374,
5/27/2020 12:35,5.23621,68.288,2.182729912,0,56,6405,99.51,72.41,
5/27/2020 12:40,5.23621,68.18,2.182729912,0,56,6406,99.5,72.428,
5/27/2020 12:45,5.27558,68.18,2.177709772,0,56,6407,99.5,72.428,
5/27/2020 12:50,5.23621,68.18,2.192804935,0,56,6407,99.49,72.464,
5/27/2020 12:55,5.23621,68.18,2.182729912,0,56,6407,99.49,72.608,
5/27/2020 13:00,5.27558,68.108,2.192804935,0,56,6404,99.49,72.77,
5/27/2020 13:05,5.27558,68,2.197859873,0,56,6407,99.48,72.914,
5/27/2020 13:10,5.23621,68,2.197859873,0,56,6408,99.47,72.968,
5/27/2020 13:15,5.23621,68,2.202926463,0,56,6407,99.47,72.968,
5/27/2020 13:20,5.23621,68,2.208004733,0,56,6409,99.47,72.95,
5/27/2020 13:25,5.23621,68,2.197859873,0,56,6408,99.46,72.932,
5/27/2020 13:30,5.27558,68,2.21309471,0,56,6408,99.46,72.896,
5/27/2020 13:35,5.23621,68,2.21819642,0,56,6409,99.46,72.878,
5/27/2020 13:40,5.27558,68,2.21309471,0,56,6408,99.46,72.914,
5/27/2020 13:45,5.23621,68,2.21309471,0,56,6406,99.46,72.896,
5/27/2020 13:50,5.23621,68,2.202926463,0,56,6409,99.45,72.878,
5/27/2020 13:55,5.23621,68,2.208004733,0,56,6407,99.44,72.86,
5/27/2020 14:00,5.27558,68,2.202926463,0,56,6407,99.44,72.842,
5/27/2020 14:05,5.23621,68,2.202926463,0,56,6409,99.44,72.806,
5/27/2020 14:10,5.23621,68,2.208004733,0,56,6410,99.43,72.77,
5/27/2020 14:15,5.23621,68,2.21819642,0,56,6409,99.43,72.698,
5/27/2020 14:20,5.19684,68,2.208004733,0,56,6408,99.43,72.626,
5/27/2020 14:25,5.19684,68,2.21819642,0,56,6408,99.43,72.554,
5/27/2020 14:30,5.23621,68,2.21819642,0,56,6408,99.43,72.5,
5/27/2020 14:35,5.23621,68,2.228435149,0,56,6409,99.44,72.464,
5/27/2020 14:40,5.23621,68,2.228435149,0,56,6411,99.44,72.446,
5/27/2020 14:45,5.23621,68,2.223309891,0,56,6410,99.45,72.41,
5/27/2020 14:50,5.23621,68,2.238721139,0,56,6409,99.45,72.392,
5/27/2020 14:55,5.23621,67.964,2.238721139,0,56,6410,99.45,72.374,
5/27/2020 15:00,5.19684,67.928,2.238721139,0,56,6409,99.45,72.374,
5/27/2020 15:05,5.19684,67.82,2.238721139,0,56,6411,99.46,72.392,
5/27/2020 15:10,5.23621,67.82,2.238721139,0,56,6411,99.46,72.41,
5/27/2020 15:15,5.19684,67.82,2.233572223,0,56,6410,99.47,72.41,
5/27/2020 15:20,5.23621,67.82,2.223309891,0,56,6410,99.47,72.392,
5/27/2020 15:25,5.23621,67.82,2.21819642,0,56,6411,99.47,72.338,
5/27/2020 15:30,5.19684,67.82,2.21819642,0,56,6410,99.47,72.284,
5/27/2020 15:35,5.19684,67.82,2.208004733,0,56,6410,99.47,72.212,
5/27/2020 15:40,5.23621,67.82,2.21309471,0,56,6409,99.47,72.176,
5/27/2020 15:45,5.19684,67.82,2.208004733,0,56,6412,99.46,72.14,
5/27/2020 15:50,5.23621,67.82,2.208004733,0,56,6411,99.46,72.14,
5/27/2020 15:55,5.23621,67.82,2.21309471,0,56,6413,99.45,72.14,
5/27/2020 16:00,5.23621,67.82,2.208004733,0,56,6410,99.45,72.14,
5/27/2020 16:05,5.27558,67.82,2.208004733,0,56,6412,99.45,72.14,
5/27/2020 16:10,5.23621,67.82,2.208004733,0,56,6410,99.45,72.122,
5/27/2020 16:15,5.27558,67.82,2.202926463,0,56,6409,99.45,72.068,
5/27/2020 16:20,5.23621,67.82,2.202926463,0,56,6411,99.45,72.014,
5/27/2020 16:25,5.23621,67.82,2.182729912,0,56,6411,99.45,71.978,
5/27/2020 16:30,5.23621,67.82,2.152781735,0,56,6413,99.45,71.924,
5/27/2020 16:35,5.19684,67.82,2.192804935,0,56,6412,99.45,71.87,
5/27/2020 16:40,5.23621,67.82,2.182729912,0,56,6413,99.45,71.816,
5/27/2020 16:45,5.23621,67.82,2.187761624,0,56,6412,99.46,71.762,
5/27/2020 16:50,5.23621,67.82,2.182729912,0,56,6413,99.46,71.708,
5/27/2020 16:55,5.23621,67.82,2.172701179,0,56,6411,99.46,71.654,
5/27/2020 17:00,5.23621,67.82,2.182729912,0,56,6413,99.47,71.618,
5/27/2020 17:05,5.23621,67.748,2.182729912,0,56,6413,99.47,71.582,
5/27/2020 17:10,5.23621,67.676,2.182729912,0,56,6413,99.47,71.546,
5/27/2020 17:15,5.23621,67.64,2.177709772,0,56,6410,99.47,71.51,
5/27/2020 17:20,5.19684,67.64,2.187761624,0,56,6410,99.47,71.492,
5/27/2020 17:25,5.23621,67.64,2.187761624,0,56,6412,99.47,71.51,
5/27/2020 17:30,5.23621,67.64,2.187761624,0,56,6414,99.47,71.51,
5/27/2020 17:35,5.19684,67.64,2.187761624,0,56,6415,99.47,71.51,
5/27/2020 17:40,5.23621,67.64,2.187761624,0,56,6415,99.47,71.474,
5/27/2020 17:45,5.23621,67.64,2.197859873,0,56,6414,99.47,71.438,
5/27/2020 17:50,5.27558,67.64,2.187761624,0,56,6414,99.47,71.384,
5/27/2020 17:55,5.23621,67.64,2.192804935,0,56,6414,99.47,71.33,
5/27/2020 18:00,5.23621,67.64,2.202926463,0,56,6413,99.47,71.312,
